# number of destination LPs (sorted by largest messages sent to) to cover percentage of total events
# LP name, total events sent, num of LPs to cover: 75, 80, 90, 95, and 100 percent of the total events sent.
"16256", 1424, 1, 1, 1, 1, 1
"47206", 5, 1, 1, 2, 2, 2
"50852", 2, 2, 2, 2, 2, 2
"202", 17, 1, 1, 1, 1, 1
"47310", 5, 2, 2, 2, 2, 2
"3802", 3, 2, 2, 2, 2, 2
"32380", 12, 2, 2, 3, 4, 4
"34179", 1373, 1, 1, 1, 1, 1
"33597", 8, 1, 1, 1, 1, 1
"56863", 1755, 1, 1, 1, 1, 1
"39615", 2, 1, 1, 1, 1, 1
"38203", 0, 1, 1, 1, 1, 1
"30882", 0, 1, 1, 1, 1, 1
"49665", 1435, 1, 1, 1, 1, 1
"38347", 1477, 1, 1, 1, 1, 1
"20279", 1938, 1, 1, 1, 1, 1
"27141", 1419, 1, 1, 1, 1, 1
"11061", 1463, 1, 1, 1, 1, 1
"64886", 110, 1, 1, 1, 1, 3
"1988", 1185, 1, 1, 1, 1, 1
"31549", 1817, 58, 74, 124, 168, 256
"4441", 1427, 1, 1, 1, 1, 1
"23566", 1469, 1, 1, 1, 1, 1
"50470", 0, 1, 1, 1, 1, 1
"6653", 1982, 1, 1, 1, 1, 1
"25538", 1350, 1, 1, 1, 1, 1
"43682", 0, 1, 1, 1, 1, 1
"46328", 0, 1, 1, 1, 1, 1
"45865", 4, 1, 2, 2, 2, 2
"65176", 6, 1, 1, 1, 1, 1
"38828", 1355, 1, 1, 1, 1, 1
"24993", 1629, 1, 1, 1, 1, 1
"12442", 0, 1, 1, 1, 1, 1
"8337", 3, 2, 2, 2, 2, 2
"39079", 0, 1, 1, 1, 1, 1
"1605", 1, 1, 1, 1, 1, 1
"12958", 1, 1, 1, 1, 1, 1
"12120", 1875, 1, 1, 1, 1, 1
"45806", 3, 1, 1, 1, 1, 1
"42313", 0, 1, 1, 1, 1, 1
"55195", 1235, 1, 1, 1, 1, 1
"47422", 0, 1, 1, 1, 1, 1
"27574", 1553, 1, 1, 1, 1, 1
"5082", 1540, 1, 1, 1, 1, 1
"21305", 1914, 1, 1, 1, 1, 1
"12745", 1779, 1, 1, 1, 1, 1
"25267", 0, 1, 1, 1, 1, 1
"3796", 18, 1, 1, 1, 1, 1
"16833", 1277, 1, 1, 1, 1, 1
"37273", 1492, 1, 1, 1, 1, 1
"33826", 1592, 1, 1, 1, 1, 1
"17217", 1240, 1, 1, 1, 1, 1
"17570", 28, 2, 2, 2, 3, 4
"30203", 1614, 1, 1, 1, 1, 1
"14392", 9, 2, 2, 2, 2, 2
"23069", 1613, 1, 1, 1, 1, 1
"20737", 0, 1, 1, 1, 1, 1
"45843", 13, 1, 1, 1, 1, 1
"55292", 1298, 1, 1, 1, 1, 1
"32545", 32, 1, 1, 1, 1, 2
"24977", 1609, 1, 1, 1, 1, 1
"18491", 0, 1, 1, 1, 1, 1
"17640", 5, 1, 1, 1, 1, 1
"49417", 4, 1, 1, 1, 1, 1
"35717", 1359, 1, 1, 1, 1, 1
"62254", 0, 1, 1, 1, 1, 1
"4198", 5, 1, 1, 1, 1, 1
"34966", 5, 1, 1, 1, 1, 1
"36279", 2185, 1, 1, 1, 1, 1
"39292", 2030, 1, 1, 1, 1, 1
"38000", 4, 1, 2, 2, 2, 2
"20173", 0, 1, 1, 1, 1, 1
"62538", 1971, 1, 1, 1, 1, 1
"17201", 1223, 1, 1, 1, 1, 1
"45529", 1470, 1, 1, 1, 1, 1
"25987", 1260, 1, 1, 1, 1, 1
"54401", 3, 1, 1, 1, 1, 1
"56911", 1817, 1, 1, 1, 1, 1
"15461", 6, 1, 1, 2, 2, 2
"5802", 0, 1, 1, 1, 1, 1
"36343", 2294, 1, 1, 1, 1, 1
"50691", 1278, 1, 1, 1, 1, 1
"52335", 15, 3, 3, 3, 4, 4
"7983", 1618, 1, 1, 1, 1, 1
"31969", 0, 1, 1, 1, 1, 1
"44615", 2066, 1, 1, 1, 1, 1
"57151", 1, 1, 1, 1, 1, 1
"60220", 7, 1, 1, 1, 1, 1
"28984", 1206, 83, 98, 147, 196, 256
"50627", 1239, 1, 1, 1, 1, 1
"62474", 1893, 1, 1, 1, 1, 1
"40050", 2, 1, 1, 1, 1, 1
"16456", 0, 1, 1, 1, 1, 1
"38411", 1543, 1, 1, 1, 1, 1
"17249", 1265, 1, 1, 1, 1, 1
"46178", 0, 1, 1, 1, 1, 1
"22078", 0, 1, 1, 1, 1, 1
"39805", 1201, 1, 1, 1, 1, 1
"3593", 2, 1, 1, 1, 1, 1
"47279", 0, 1, 1, 1, 1, 1
"57921", 1663, 1, 1, 1, 1, 1
"47981", 1364, 1, 1, 1, 1, 1
"55260", 1276, 1, 1, 1, 1, 1
"5853", 0, 1, 1, 1, 1, 1
"17660", 37, 1, 1, 1, 2, 3
"36295", 2214, 1, 1, 1, 1, 1
"32143", 1853, 1, 1, 1, 1, 1
"58450", 1498, 1, 1, 1, 1, 1
"27421", 0, 1, 1, 1, 1, 1
"48423", 3, 2, 2, 2, 2, 2
"38200", 0, 1, 1, 1, 1, 1
"27622", 1610, 1, 1, 1, 1, 1
"57004", 11, 2, 2, 2, 2, 2
"41249", 1, 1, 1, 1, 1, 1
"56414", 1882, 1, 1, 1, 1, 1
"25554", 1367, 1, 1, 1, 1, 1
"52920", 4, 1, 1, 1, 1, 1
"24879", 0, 1, 1, 1, 1, 1
"55692", 1258, 1, 1, 1, 1, 1
"24118", 3, 1, 1, 1, 1, 1
"45545", 1490, 1, 1, 1, 1, 1
"3102", 0, 1, 1, 1, 1, 1
"52166", 1681, 1, 1, 1, 1, 1
"55211", 1246, 1, 1, 1, 1, 1
"2581", 0, 1, 1, 1, 1, 1
"18048", 0, 1, 1, 1, 1, 1
"26980", 1281, 1, 1, 1, 1, 1
"39437", 2289, 1, 1, 1, 1, 1
"26183", 5, 1, 1, 2, 2, 2
"16881", 1312, 1, 1, 1, 1, 1
"59267", 1815, 1, 1, 1, 1, 1
"4201", 0, 1, 1, 1, 1, 1
"38198", 0, 1, 1, 1, 1, 1
"12184", 1960, 1, 1, 1, 1, 1
"11142", 1540, 1, 1, 1, 1, 1
"42402", 1948, 1, 1, 1, 1, 1
"34074", 2, 2, 2, 2, 2, 2
"46932", 226, 1, 1, 1, 1, 2
"1189", 1, 1, 1, 1, 1, 1
"5133", 0, 1, 1, 1, 1, 1
"41986", 1707, 1, 1, 1, 1, 1
"43589", 1882, 1, 1, 1, 1, 1
"63580", 1404, 1, 1, 1, 1, 1
"41797", 0, 1, 1, 1, 1, 1
"22279", 2, 1, 1, 1, 1, 1
"43211", 5, 1, 1, 1, 1, 1
"33762", 1541, 1, 1, 1, 1, 1
"10306", 0, 1, 1, 1, 1, 1
"18073", 1, 1, 1, 1, 1, 1
"13852", 3, 2, 2, 2, 2, 2
"34146", 1343, 1, 1, 1, 1, 1
"65552", 1639, 1, 1, 1, 1, 1
"32392", 5, 1, 1, 1, 1, 1
"24431", 1648, 1, 1, 1, 1, 1
"61196", 0, 1, 1, 1, 1, 1
"61913", 1849, 1, 1, 1, 1, 1
"3895", 1254, 1, 1, 1, 1, 1
